page	styled	simpleFonts	strictRejected	oneByteAccepted	otherRejected	shows	decoded	measured	invalid
284	true	3	0	0	-	0	0	0	gs@460
285	true	3	0	0	-	0	0	0	gs@460
286	true	3	0	0	-	0	0	0	gs@460
287	true	3	0	0	-	0	0	0	gs@460
288	true	2	0	0	-	0	0	0	gs@460
289	true	2	0	0	-	0	0	0	gs@460
290	true	3	0	0	-	0	0	0	gs@460
291	true	2	0	0	-	0	0	0	gs@460
292	true	1	0	0	-	0	0	0	gs@460
293	true	1	0	0	-	0	0	0	gs@460
294	true	2	0	0	-	0	0	0	gs@460
295	true	2	0	0	-	0	0	0	gs@460
296	true	2	0	0	-	0	0	0	gs@460
297	true	3	0	0	-	0	0	0	gs@460
298	true	1	0	0	-	0	0	0	gs@460
299	true	2	0	0	-	0	0	0	gs@460
300	true	2	0	0	-	0	0	0	gs@460
301	true	2	0	0	-	0	0	0	gs@460
302	true	2	0	0	-	0	0	0	gs@460
303	true	2	0	0	-	0	0	0	gs@460
304	true	1	0	0	-	0	0	0	gs@460
305	true	2	0	0	-	0	0	0	gs@460
306	true	2	0	0	-	0	0	0	gs@460
307	true	2	0	0	-	0	0	0	gs@460
308	true	1	0	0	-	0	0	0	gs@460
309	true	2	0	0	-	0	0	0	gs@460
310	true	2	0	0	-	0	0	0	gs@460
311	true	2	0	0	-	0	0	0	gs@460
312	true	1	0	0	-	0	0	0	gs@460
313	true	1	0	0	-	0	0	0	gs@460
314	true	2	0	0	-	0	0	0	gs@460
315	true	3	0	0	-	0	0	0	gs@460
316	true	2	0	0	-	0	0	0	gs@460
317	true	2	0	0	-	0	0	0	gs@460
318	true	1	0	0	-	0	0	0	gs@460
319	true	2	0	0	-	0	0	0	gs@460
320	true	2	0	0	-	0	0	0	gs@460
321	true	1	0	0	-	0	0	0	gs@460
322	true	2	0	0	-	0	0	0	gs@460
323	true	2	0	0	-	0	0	0	gs@460
324	true	2	0	0	-	0	0	0	gs@460
325	true	2	0	0	-	0	0	0	gs@460
326	true	2	0	0	-	0	0	0	gs@460
327	true	2	0	0	-	0	0	0	gs@460
328	true	1	0	0	-	0	0	0	gs@460
329	true	2	0	0	-	0	0	0	gs@460
330	true	2	0	0	-	0	0	0	gs@460
331	true	2	0	0	-	0	0	0	gs@460
332	true	1	0	0	-	0	0	0	gs@460
333	true	1	0	0	-	0	0	0	gs@460
334	true	1	0	0	-	0	0	0	gs@460
335	true	2	0	0	-	0	0	0	gs@460
336	true	2	0	0	-	0	0	0	gs@460
337	true	2	0	0	-	0	0	0	gs@460
338	true	1	0	0	-	0	0	0	gs@460
339	true	2	0	0	-	0	0	0	gs@460
340	true	3	0	0	-	0	0	0	gs@460
341	true	2	0	0	-	0	0	0	gs@460
343	true	2	0	0	-	0	0	0	gs@460
344	true	1	0	0	-	0	0	0	gs@460
345	true	1	0	0	-	0	0	0	gs@460
346	true	1	0	0	-	0	0	0	gs@460
347	true	2	0	0	-	0	0	0	gs@460
348	true	1	0	0	-	0	0	0	gs@460
349	true	1	0	0	-	0	0	0	gs@460
350	true	1	0	0	-	0	0	0	gs@460
351	true	1	0	0	-	0	0	0	gs@460
352	true	1	0	0	-	0	0	0	gs@460
353	true	1	0	0	-	0	0	0	gs@460
354	true	2	0	0	-	0	0	0	gs@460
355	true	2	0	0	-	0	0	0	gs@460
356	true	2	0	0	-	0	0	0	gs@460
357	true	4	0	0	-	0	0	0	gs@460
358	true	3	0	0	-	0	0	0	gs@460
359	true	2	0	0	-	0	0	0	gs@460
360	true	1	0	0	-	0	0	0	gs@460
361	true	2	0	0	-	0	0	0	gs@460
362	true	3	0	0	-	0	0	0	gs@460
363	true	1	0	0	-	0	0	0	gs@460
364	true	1	0	0	-	0	0	0	gs@460
365	true	1	0	0	-	0	0	0	gs@460
366	true	2	0	0	-	0	0	0	gs@460
367	true	1	0	0	-	0	0	0	gs@460
368	true	2	0	0	-	0	0	0	gs@460
369	true	1	0	0	-	0	0	0	gs@460
370	true	1	0	0	-	0	0	0	gs@460
371	true	2	0	0	-	0	0	0	gs@460
372	true	1	0	0	-	0	0	0	gs@460
373	true	3	0	0	-	0	0	0	gs@460
374	true	2	0	0	-	0	0	0	gs@460
375	true	3	0	0	-	0	0	0	gs@460
376	true	2	0	0	-	0	0	0	gs@460
377	true	2	0	0	-	0	0	0	gs@460
378	true	1	0	0	-	0	0	0	gs@460
379	true	4	0	0	-	0	0	0	gs@460
380	true	2	0	0	-	0	0	0	gs@460
381	true	3	0	0	-	0	0	0	gs@460
382	true	2	0	0	-	0	0	0	gs@460
383	true	2	0	0	-	0	0	0	gs@460
384	true	1	0	0	-	0	0	0	gs@460
385	true	2	0	0	-	0	0	0	gs@460
386	true	1	0	0	-	0	0	0	gs@460
387	true	2	0	0	-	0	0	0	gs@460
388	true	2	0	0	-	0	0	0	gs@460
389	true	2	0	0	-	0	0	0	gs@460
390	true	2	0	0	-	0	0	0	gs@460
391	true	1	0	0	-	0	0	0	gs@460
392	true	3	0	0	-	0	0	0	gs@460
393	true	2	0	0	-	0	0	0	gs@460
394	true	2	0	0	-	0	0	0	gs@460
395	true	2	0	0	-	0	0	0	gs@460
396	true	2	0	0	-	0	0	0	gs@460
397	true	2	0	0	-	0	0	0	gs@460
398	true	2	0	0	-	0	0	0	gs@460
399	true	2	0	0	-	0	0	0	gs@460
400	true	2	0	0	-	0	0	0	gs@460
401	true	2	0	0	-	0	0	0	gs@460
402	true	1	0	0	-	0	0	0	gs@460
403	true	2	0	0	-	0	0	0	gs@460
404	true	2	0	0	-	0	0	0	gs@460
405	true	2	0	0	-	0	0	0	gs@460
406	true	2	0	0	-	0	0	0	gs@460
407	true	2	0	0	-	0	0	0	gs@460
408	true	2	0	0	-	0	0	0	gs@460
409	true	2	0	0	-	0	0	0	gs@460
410	true	2	0	0	-	0	0	0	gs@460
411	true	2	0	0	-	0	0	0	gs@460
412	true	2	0	0	-	0	0	0	gs@460
413	true	2	0	0	-	0	0	0	gs@460
414	true	2	0	0	-	0	0	0	gs@460
415	true	2	0	0	-	0	0	0	gs@460
416	true	2	0	0	-	0	0	0	gs@460
417	true	2	0	0	-	0	0	0	gs@460
418	true	2	0	0	-	0	0	0	gs@460
419	true	3	0	0	-	0	0	0	gs@460
420	true	1	0	0	-	0	0	0	gs@460
421	true	3	0	0	-	0	0	0	gs@460
422	true	2	0	0	-	0	0	0	gs@460
423	true	2	0	0	-	0	0	0	gs@460
424	true	1	0	0	-	0	0	0	gs@460
425	true	2	0	0	-	0	0	0	gs@460
426	true	2	0	0	-	0	0	0	gs@460
427	true	2	0	0	-	0	0	0	gs@460
428	true	2	0	0	-	0	0	0	gs@460
429	true	3	0	0	-	0	0	0	gs@460
430	true	1	0	0	-	0	0	0	gs@460
431	true	3	0	0	-	0	0	0	gs@460
432	true	1	0	0	-	0	0	0	gs@460
433	true	2	0	0	-	0	0	0	gs@460
434	true	2	0	0	-	0	0	0	gs@460
435	true	3	0	0	-	0	0	0	gs@460
436	true	2	0	0	-	0	0	0	gs@460
437	true	2	0	0	-	0	0	0	gs@460
438	true	2	0	0	-	0	0	0	gs@460
439	true	2	0	0	-	0	0	0	gs@460
440	true	2	0	0	-	0	0	0	gs@460
441	true	2	0	0	-	0	0	0	gs@460
442	true	1	0	0	-	0	0	0	gs@460
443	true	2	0	0	-	0	0	0	gs@460
444	true	2	0	0	-	0	0	0	gs@460
445	true	2	0	0	-	0	0	0	gs@460
446	true	2	0	0	-	0	0	0	gs@460
447	true	1	0	0	-	0	0	0	gs@460
448	true	1	0	0	-	0	0	0	gs@460
449	true	1	0	0	-	0	0	0	gs@460
450	true	1	0	0	-	0	0	0	gs@460
451	true	1	0	0	-	0	0	0	gs@460
452	true	2	0	0	-	0	0	0	gs@460
453	true	2	0	0	-	0	0	0	gs@460
454	true	2	0	0	-	0	0	0	gs@460
455	true	2	0	0	-	0	0	0	gs@460
456	true	2	0	0	-	0	0	0	gs@460
457	true	3	0	0	-	0	0	0	gs@460
458	true	4	0	0	-	0	0	0	gs@460
459	true	3	0	0	-	0	0	0	gs@460
460	true	3	0	0	-	0	0	0	gs@460
461	true	3	0	0	-	0	0	0	gs@460
462	true	3	0	0	-	0	0	0	gs@460
463	true	3	0	0	-	0	0	0	gs@460
464	true	4	0	0	-	0	0	0	gs@460
465	true	2	0	0	-	0	0	0	gs@460
467	true	2	0	0	-	0	0	0	gs@460
468	true	1	0	0	-	0	0	0	gs@460
469	true	3	0	0	-	0	0	0	gs@460
470	true	1	0	0	-	0	0	0	gs@460
471	true	2	0	0	-	0	0	0	gs@460
472	true	1	0	0	-	0	0	0	gs@460
473	true	1	0	0	-	0	0	0	gs@460
474	true	1	0	0	-	0	0	0	gs@460
475	true	2	0	0	-	0	0	0	gs@460
476	true	1	0	0	-	0	0	0	gs@460
477	true	2	0	0	-	0	0	0	gs@460
478	true	2	0	0	-	0	0	0	gs@460
479	true	1	0	0	-	0	0	0	gs@460
480	true	2	0	0	-	0	0	0	gs@460
481	true	2	0	0	-	0	0	0	gs@460
482	true	2	0	0	-	0	0	0	gs@460
483	true	2	0	0	-	0	0	0	gs@460
484	true	3	0	0	-	0	0	0	gs@460
485	true	2	0	0	-	0	0	0	gs@460
486	true	2	0	0	-	0	0	0	gs@460
487	true	2	0	0	-	0	0	0	gs@460
488	true	2	0	0	-	0	0	0	gs@460
489	true	3	0	0	-	0	0	0	gs@460
490	true	2	0	0	-	0	0	0	gs@460
491	true	2	0	0	-	0	0	0	gs@460
492	true	1	0	0	-	0	0	0	gs@460
493	true	2	0	0	-	0	0	0	gs@460
494	true	2	0	0	-	0	0	0	gs@460
495	true	2	0	0	-	0	0	0	gs@460
496	true	2	0	0	-	0	0	0	gs@460
497	true	3	0	0	-	0	0	0	gs@460
498	true	1	0	0	-	0	0	0	gs@460
499	true	2	0	0	-	0	0	0	gs@460
500	true	2	0	0	-	0	0	0	gs@460
501	true	2	0	0	-	0	0	0	gs@460
502	true	2	0	0	-	0	0	0	gs@460
503	true	1	0	0	-	0	0	0	gs@460
504	true	2	0	0	-	0	0	0	gs@460
505	true	2	0	0	-	0	0	0	gs@460
506	true	3	0	0	-	0	0	0	gs@460
507	true	2	0	0	-	0	0	0	gs@460
508	true	2	0	0	-	0	0	0	gs@460
509	true	2	0	0	-	0	0	0	gs@460
510	true	1	0	0	-	0	0	0	gs@460
511	true	1	0	0	-	0	0	0	gs@460
512	true	1	0	0	-	0	0	0	gs@460
513	true	2	0	0	-	0	0	0	gs@460
514	true	1	0	0	-	0	0	0	gs@460
515	true	2	0	0	-	0	0	0	gs@460
516	true	2	0	0	-	0	0	0	gs@460
517	true	2	0	0	-	0	0	0	gs@460
518	true	3	0	0	-	0	0	0	gs@460
519	true	2	0	0	-	0	0	0	gs@460
520	true	2	0	0	-	0	0	0	gs@460
521	true	1	0	0	-	0	0	0	gs@460
522	true	2	0	0	-	0	0	0	gs@460
523	true	2	0	0	-	0	0	0	gs@460
524	true	2	0	0	-	0	0	0	gs@460
525	true	2	0	0	-	0	0	0	gs@460
526	true	2	0	0	-	0	0	0	gs@460
527	true	2	0	0	-	0	0	0	gs@460
528	true	2	0	0	-	0	0	0	gs@460
529	true	1	0	0	-	0	0	0	gs@460
530	true	1	0	0	-	0	0	0	gs@460
531	true	3	0	0	-	0	0	0	gs@460
532	true	2	0	0	-	0	0	0	gs@460
533	true	1	0	0	-	0	0	0	gs@460
534	true	1	0	0	-	0	0	0	gs@460
535	true	2	0	0	-	0	0	0	gs@460
536	true	1	0	0	-	0	0	0	gs@460
537	true	2	0	0	-	0	0	0	gs@460
538	true	2	0	0	-	0	0	0	gs@460
539	true	2	0	0	-	0	0	0	gs@460
540	true	1	0	0	-	0	0	0	gs@460
541	true	1	0	0	-	0	0	0	gs@460
542	true	1	0	0	-	0	0	0	gs@460
543	true	2	0	0	-	0	0	0	gs@460
544	true	3	0	0	-	0	0	0	gs@460
545	true	2	0	0	-	0	0	0	gs@460
546	true	1	0	0	-	0	0	0	gs@460
547	true	1	0	0	-	0	0	0	gs@460
548	true	2	0	0	-	0	0	0	gs@460
549	true	2	0	0	-	0	0	0	gs@460
550	true	1	0	0	-	0	0	0	gs@460
551	true	2	0	0	-	0	0	0	gs@460
552	true	1	0	0	-	0	0	0	gs@460
553	true	1	0	0	-	0	0	0	gs@460
554	true	2	0	0	-	0	0	0	gs@460
555	true	1	0	0	-	0	0	0	gs@460
556	true	1	0	0	-	0	0	0	gs@460
557	true	2	0	0	-	0	0	0	gs@460
558	true	1	0	0	-	0	0	0	gs@460
559	true	3	0	0	-	0	0	0	gs@460
560	true	2	0	0	-	0	0	0	gs@460
561	true	2	0	0	-	0	0	0	gs@460
562	true	1	0	0	-	0	0	0	gs@460
563	true	1	0	0	-	0	0	0	gs@460
564	true	1	0	0	-	0	0	0	gs@460
565	true	1	0	0	-	0	0	0	gs@460
566	true	1	0	0	-	0	0	0	gs@460
567	true	1	0	0	-	0	0	0	gs@460
568	true	1	0	0	-	0	0	0	gs@460
569	true	1	0	0	-	0	0	0	gs@460
570	true	2	0	0	-	0	0	0	gs@460
571	true	2	0	0	-	0	0	0	gs@460
572	true	3	0	0	-	0	0	0	gs@460
573	true	2	0	0	-	0	0	0	gs@460
574	true	2	0	0	-	0	0	0	gs@460
575	true	2	0	0	-	0	0	0	gs@460
576	true	2	0	0	-	0	0	0	gs@460
577	true	2	0	0	-	0	0	0	gs@460
578	true	3	0	0	-	0	0	0	gs@460
579	true	2	0	0	-	0	0	0	gs@460
580	true	3	0	0	-	0	0	0	gs@460
581	true	2	0	0	-	0	0	0	gs@460
582	true	2	0	0	-	0	0	0	gs@460
583	true	3	0	0	-	0	0	0	gs@460
584	true	2	0	0	-	0	0	0	gs@460
585	true	2	0	0	-	0	0	0	gs@460
