130	U+2212	digit	x=175	− 1 < x <
130	U+2212	digit	x=173	− 2− 2 
130	U+2212	digit	x=153	− 3 < 4x +1 < 3 
130	U+2212	digit	x=154	− 1− 1− 1 
130	U+2212	digit	x=172	− 4 < 4x < 2 
130	U+2212	digit	x=231	− 1,
131	U+2212	digit	x=135	− 12− 12
131	U+2212	digit	x=134	− 5− 5
131	U+2212	digit	x=153	− 6|x + 7| 12 Divide both sides by− 6
131	U+2212	digit	x=170	− 6− 6 
135	U+2212	digit	x=90	− 6x− 6x− 2x− 2x 
135	U+2212	digit	x=91	− 3y=− 6x− 9 
135	U+2212	digit	x=100	− 3− 3− 3 2 2 2 Divide by coeﬃcient of y
137	U+2212	digit	x=121	− 2x− 2x− 3x− 3x 
137	U+2212	digit	x=88	− 6y=− 2x + 12− 9y=− 3x +18 
137	U+2212	digit	x=96	− 6− 6− 6− 9− 9− 9 
138	U+2212	digit	x=106	− 4− 6x =− y
138	U+2212	variable	x=110	− y− 3+ 7x =0
138	U+2212	digit	x=333	− 2y=− 5x + 4
138	U+2212	digit	x=333	− 2x =− 4− 4y
138	U+2212	variable	x=333	− y +x =− 3
140	U+2212	digit	x=125	− 7x + 21 =7 
140	U+2212	digit	x=138	− 21− 21
140	U+2212	digit	x=133	− 7x =− 14 
140	U+2212	digit	x=137	− 7− 7
140	U+2212	digit	x=128	− 18− 18
141	U+2212	digit	x=362	− 10− 10
141	U+2212	variable	x=148	− y− y
141	U+2212	digit	x=120	− 5− 5
141	U+2212	digit	x=138	− 2y=− 6 
141	U+2212	digit	x=146	− 2− 2
142	U+2212	digit	x=173	− 4− 4
142	U+2212	digit	x=167	− 8 =− 8 
142	U+2212	digit	x=155	− 2x + y =5 
142	U+2212	digit	x=166	− 2x + y = 5 
142	U+2212	digit	x=175	− 15− 9 Variables are gone!A false statement.
143	U+2212	digit	x=187	− 2x + 4y= 12
143	U+2212	digit	x=129	− 2− 14
143	U+2212	digit	x=191	− 28− 28
144	U+2212	digit	x=106	− 3x− 3y=− 24
144	U+2212	variable	x=106	− x +6y=16
144	U+2212	digit	x=110	− 3x− 3y=− 18
144	U+2212	digit	x=329	− 7x− 6y=− 8
144	U+2212	digit	x=329	− 2x + y=− 3
144	U+2212	digit	x=333	− 2x + y = 7
145	U+2212	digit	x=106	− 3x +2y =6
145	U+2212	digit	x=106	− 7x− y= 20
145	U+2212	digit	x=329	− 5x− 7y=− 19
145	U+2212	digit	x=333	− 2x + 3y= 11
145	U+2212	digit	x=333	− 6x + 8y= 12
146	U+2212	digit	x=140	− 10 + 4y=− 24 
146	U+2212	digit	x=198	− 7
146	U+2212	digit	x=174	− 2,
146	U+2212	digit	x=120	− 6x +5y=22
147	U+2212	digit	x=124	− 6x +5y=22 
147	U+2212	digit	x=162	− 6− 6
147	U+2212	digit	x=84	− 2(2x + 9y)= (− 26)(− 2) 
147	U+2212	digit	x=144	− 4x− 18y= 52
147	U+2212	digit	x=144	− 4x− 18y= 52
147	U+2212	digit	x=146	− 15− 15
148	U+2212	digit	x=305	− 3y +4=− 5x
148	U+2212	digit	x=305	− 3y +4=− 5x
148	U+2212	digit	x=303	− 5(2x− 5y) =(− 13)(− 5)
148	U+2212	digit	x=303	− 10x +25y=65
148	U+2212	digit	x=303	− 10x +25y=65
149	U+2212	digit	x=107	− 6x +15y=− 9 
149	U+2212	digit	x=111	− 6x +15y=− 9
149	U+2212	digit	x=143	− 2(6x− 9y)=(15)(− 2) 
149	U+2212	digit	x=173	− 12x +18y=− 30
149	U+2212	digit	x=173	− 12x +18y=− 30
150	U+2212	digit	x=98	− 4x− 9y=− 28
150	U+2212	variable	x=102	− x + 4y=− 17
150	U+2212	digit	x=106	− 6x + y =4
150	U+2212	digit	x=106	− 6x− 5y=− 3
150	U+2212	digit	x=110	− 6x− 5y=20
150	U+2212	digit	x=106	− 10x− 9y= 28
150	U+2212	digit	x=110	− 3x− 3y=12
150	U+2212	digit	x=106	− 18y + 4x =− 26
150	U+2212	digit	x=325	− 9x− y=− 22
150	U+2212	digit	x=325	− 3x +9y=− 24
150	U+2212	digit	x=333	− 10x− 10y=− 30
150	U+2212	digit	x=333	− 3x− y=26
150	U+2212	digit	x=333	− 7x− 10y=− 10
150	U+2212	digit	x=333	− 10x + 6y= 30
151	U+2212	digit	x=113	− 2x− 2y +3z = 5 
152	U+2212	digit	x=113	− 2x− 2y +3z = 5 
152	U+2212	digit	x=113	− 2x− 2y +3z = 5 
152	U+2212	digit	x=92	− 1(x +2z) =(4)(− 1) 
152	U+2212	variable	x=133	− x− 2z =− 4
152	U+2212	variable	x=133	− x− 2z =− 4 
152	U+2212	digit	x=143	− 2− 2
152	U+2212	digit	x=158	− 5− 5
153	U+2212	digit	x=150	− 8x− y +3z =23 
153	U+2212	digit	x=84	− 2(6x + 2y− z) =(− 16)(− 2) 
153	U+2212	digit	x=138	− 12x− 4y +2z =32
153	U+2212	digit	x=138	− 12x− 4y +2z =32
153	U+2212	digit	x=150	− 8x− y +3z =23 
153	U+2212	digit	x=138	− 24x− 3y +9z =69
153	U+2212	digit	x=138	− 24x− 3y +9z =69
154	U+2212	digit	x=179	− 5y− 5y
154	U+2212	digit	x=124	− 13y + 8(1− y) =− 55 
154	U+2212	digit	x=133	− 13y + 8− 8y=− 55 
154	U+2212	digit	x=159	− 21y +8 =− 55 
154	U+2212	digit	x=191	− 8− 8
154	U+2212	digit	x=178	− 21y=− 63 
154	U+2212	digit	x=185	− 21− 21
154	U+2212	digit	x=130	− 10x + 8y− 6z =8 
155	U+2212	digit	x=130	− 10x + 8y− 6z =8
155	U+2212	digit	x=136	− 10x + 8y− 6 =8
155	U+2212	digit	x=96	− 9x + 12y− 3z =− 5 
155	U+2212	digit	x=96	− 9x + 12y− 3z =− 5
155	U+2212	digit	x=96	− 9x + 12y− 3z =− 5
157	U+2212	variable	x=106	− w + x− y− z =− 6
157	U+2212	variable	x=106	− w +3x + y− z =− 2
157	U+2212	variable	x=329	− w + x + y− z =− 4
157	U+2212	variable	x=333	− w + x− y− z =− 14
157	U+2212	variable	x=325	− w + 2x + 2y + z = 5
157	U+2212	variable	x=325	− w + 3x + y− z =− 4
157	U+2212	digit	x=329	− 2w +x + y− 3z =− 7
159	U+2212	digit	x=130	− 10(q +d) =(11)(− 10) 
159	U+2212	digit	x=153	− 10q− 10d=− 110
159	U+2212	digit	x=153	− 10q− 10d=− 110 
159	U+2212	digit	x=192	− 5− 5 
160	U+2212	variable	x=198	− c− c 
160	U+2212	digit	x=166	− 0.5c +82= 73.5 
160	U+2212	digit	x=200	− 82− 82 
160	U+2212	digit	x=185	− 0.5c =− 8.5 
161	U+2212	digit	x=191	− 0.5− 0.5
162	U+2212	digit	x=106	− 0.06(x + y) =(4000)(− 0.06) 
162	U+2212	digit	x=140	− 0.06x− 0.06y=− 240
163	U+2212	digit	x=140	− 0.06x− 0.06y=− 240 
163	U+2212	digit	x=191	− 1000− 1000 
163	U+2212	digit	x=225	− 320− 320 
168	U+2212	digit	x=164	− 0.6x− 0.6x 
168	U+2212	digit	x=173	− 35− 35
169	U+2212	digit	x=164	− 1.5x− 1.5x 
169	U+2212	digit	x=182	− 100− 100
170	U+2212	digit	x=97	− 0.18(x + y) =(42)(− 0.18) 
170	U+2212	digit	x=116	− 0.18x− 0.18y=− 7.56
170	U+2212	digit	x=116	− 0.18x− 0.18y=− 7.56 
170	U+2212	digit	x=169	− 14− 14 
170	U+2212	variable	x=222	− n− n Solveforcbysubtractingnfromthefirstequation
171	U+2212	digit	x=167	− 120− 120 
171	U+2212	digit	x=192	− 1.5n =− 15 
171	U+2212	digit	x=196	− 1.5− 1.5
171	U+2212	digit	x=188	− 45.5− 45.5 
192	U+2212	variable	x=251	− b2. A Trinomial has three terms, such as ax2 +
192	U+2212	digit	x=137	− 4x +6when x =− 4 
192	U+2212	digit	x=183	− 4(− 4) +6 
192	U+2212	variable	x=138	− x2 + 2x +6when x =3 
192	U+2212	other	x=177	− (3)2 +2(3) +6 
192	U+2212	digit	x=191	− 9 +2(3) +6 Multiply
192	U+2212	digit	x=206	− 9+6 +6 Add
193	U+2212	digit	x=131	− 2x +8) +(3x3
193	U+2212	digit	x=215	− 9x2
193	U+2212	digit	x=199	− 9x2
193	U+2212	digit	x=245	− 11) 
193	U+2212	digit	x=229	− 2x− 3 Our Solution
193	U+2212	digit	x=110	− 2x +7)− (3x2 +6x− 4) 
193	U+2212	digit	x=124	− 2x +7− 3x2
193	U+2212	digit	x=198	− 6x + 4 
193	U+2212	digit	x=192	− 8x + 11 
193	U+2212	digit	x=373	− 3x3
193	U+2212	digit	x=127	− 4x +3) +(5x2
193	U+2212	digit	x=149	− 4x + 3+5x2
193	U+2212	digit	x=211	− 6x + 1)− (x2
193	U+2212	digit	x=289	− 9x +8) 
193	U+2212	digit	x=224	− 6x +1− x2 +9x− 8 
193	U+2212	variable	x=299	− x− 4 Our Solution
194	U+2212	variable	x=124	− a2 +6a− 21 when a =− 4
194	U+2212	digit	x=112	− 7n2 + 15n− 20 when n = 2
194	U+2212	digit	x=112	− 9n2 + 23n− 21 when n =5
194	U+2212	digit	x=131	− 11n3
194	U+2212	digit	x=167	− 9n2
194	U+2212	variable	x=198	− n− 5 when n =− 1
194	U+2212	digit	x=112	− 5x3
194	U+2212	variable	x=142	− x +13 when x =5
194	U+2212	digit	x=167	− 32x + 11 when x = 6
194	U+2212	digit	x=112	− 6x3 +x2
194	U+2212	digit	x=166	− 24 when x =6
194	U+2212	digit	x=208	− 5m2)
194	U+2212	digit	x=192	− 7n2)
194	U+2212	digit	x=217	− 5n4)
194	U+2212	variable	x=199	− x4)
195	U+2212	digit	x=184	− 2− 3r4)
195	U+2212	digit	x=186	− 6x3 +2)
195	U+2212	digit	x=191	− 5a4 +4a)
195	U+2212	digit	x=210	− 3v)
195	U+2212	digit	x=128	− 3− 2p)− (3p2
195	U+2212	digit	x=212	− 6p +3)
195	U+2212	digit	x=155	− 3)+ (8+ 5b2 +b3)
195	U+2212	digit	x=211	− 7n2
195	U+2212	digit	x=241	− 4n4)
195	U+2212	digit	x=227	− 8x4
195	U+2212	digit	x=257	− 7x2)
195	U+2212	digit	x=201	− 7n4
195	U+2212	variable	x=232	− n)
195	U+2212	digit	x=227	− 7x3 + 2x2)
195	U+2212	digit	x=127	− 5r3 +5r2)+ (2r2 + 2r3
195	U+2212	digit	x=251	− 7r4 +1)
195	U+2212	digit	x=211	− 8+ 2x +6x3)
195	U+2212	digit	x=159	− 2) +(2 +2n3 +4n2 + 2n4)
195	U+2212	digit	x=126	− 4b + 4b4)− (8b3
195	U+2212	digit	x=216	− 4b2 +2b4
195	U+2212	digit	x=273	− 8b)
195	U+2212	digit	x=147	− 8n3) +(7n4 + 2− 6n2 + 3n3)+(4n3 +8n4 + 7)
195	U+2212	variable	x=267	− x4)− (x3 + 5x4 +8x)
195	U+2212	digit	x=154	− 4x2)− (2x− 7x2
195	U+2212	digit	x=249	− 4x4
195	U+2212	digit	x=279	− 8)− (8− 6x2
195	U+2212	digit	x=357	− 4x4)
196	U+2212	digit	x=140	− 2x +5) 
196	U+2212	digit	x=124	− 8x4 +20x3 Our Solution
196	U+2212	digit	x=164	− 4a) 
196	U+2212	digit	x=160	− 8a4b Our Solution
197	U+2212	digit	x=241	− 7x +3) 
197	U+2212	digit	x=136	− 20x2
197	U+2212	digit	x=172	− 14x2 +35x +6x− 15 
197	U+2212	digit	x=198	− 34x2 +41x− 15 
197	U+2212	digit	x=164	− 8xy +21xy− 14y2 
198	U+2212	digit	x=313	− 7x + 3) 
198	U+2212	digit	x=208	− 14x2 + 6x− 20x2 + 35x− 15 
198	U+2212	digit	x=269	− 34x2 + 41x− 15 
198	U+2212	digit	x=381	− 8xy + 21xy− 14y2 and
198	U+2212	digit	x=161	− 8xy− 14y2 
199	U+2212	digit	x=189	− 7x +3) 
199	U+2212	digit	x=194	− 7x +3 
199	U+2212	digit	x=146	− 20x2 +35x− 15 
199	U+2212	digit	x=147	− 14x2 + 6x 
199	U+2212	digit	x=146	− 34x2 +41x− 15 
199	U+2212	digit	x=98	− 4xy− 10xy− 5y2 8x2
199	U+2212	digit	x=270	− 10xy− 4xy +5y2 
199	U+2212	digit	x=114	− 14xy− 5y2 8x2
199	U+2212	digit	x=287	− 14xy +5y2
199	U+2212	digit	x=436	− 10xy + 5y2
199	U+2212	digit	x=441	− 4xy
199	U+2212	digit	x=446	− 14xy + 5y2
200	U+2212	variable	x=161	− r + 5)
200	U+2212	digit	x=170	− 2n +5)
200	U+2212	digit	x=175	− 7xy + 4y2)
200	U+2212	digit	x=200	− 5n +6)
200	U+2212	digit	x=420	− 6a + 1)
201	U+2212	variable	x=247	− b2 Our Solution
201	U+2212	digit	x=173	− 25 
202	U+2212	digit	x=179	− 49 
202	U+2212	digit	x=174	− 36y2 
202	U+2212	variable	x=488	− b2
202	U+2212	digit	x=219	− 10x +25 Our Solution
203	U+2212	digit	x=486	− 25
203	U+2212	digit	x=106	− 42xy +49y2 
203	U+2212	digit	x=186	− 49 16x2 +56x +49 16x2
203	U+2212	digit	x=394	− 56x +49
205	U+2212	digit	x=172	− 18x3
205	U+2212	digit	x=208	− 24x2
205	U+2212	digit	x=200	− 6x− 8 Our Solution
205	U+2212	digit	x=161	− 2x + 6
206	U+2212	digit	x=91	− 4 
206	U+2212	digit	x=91	− 4
206	U+2212	digit	x=90	− 20 
206	U+2212	digit	x=93	− 4
206	U+2212	digit	x=94	− 20
206	U+2212	digit	x=95	− 28 
207	U+2212	digit	x=131	− 5x2
207	U+2212	digit	x=162	− 32x +7
207	U+2212	digit	x=133	− 5x2
207	U+2212	digit	x=163	− 32x +7 
207	U+2212	digit	x=133	− 5x2
207	U+2212	digit	x=99	− 3x3 + 12x2 
207	U+2212	digit	x=163	− 32x +7 
207	U+2212	digit	x=161	− 32x 
207	U+2212	digit	x=458	− 12x2
207	U+2212	digit	x=133	− 5x2
207	U+2212	digit	x=104	− 3x3 +12x2
207	U+2212	digit	x=163	− 32x +7
207	U+2212	digit	x=164	− 32x 
207	U+2212	digit	x=127	− 7x2 + 28x 
207	U+2212	digit	x=162	− 4x + 7 
207	U+2212	digit	x=454	− 28x
207	U+2212	digit	x=133	− 5x2
207	U+2212	digit	x=104	− 3x3 +12x2
207	U+2212	digit	x=163	− 32x +7
207	U+2212	digit	x=164	− 32x
207	U+2212	digit	x=136	− 7x2 +28x
207	U+2212	digit	x=169	− 4x +7 
207	U+2212	digit	x=192	− 9 Remainderputoverdivisorandsubtracted(duetonegative)
208	U+2212	digit	x=137	− 8x2 +10x + 103
208	U+2212	digit	x=138	− 8x2 +10x + 103 
208	U+2212	digit	x=108	− 6x3
208	U+2212	digit	x=138	− 8x2 +10x + 103 
208	U+2212	digit	x=143	− 12x2 
208	U+2212	digit	x=108	− 6x3
208	U+2212	digit	x=138	− 20x2 + 10x 
208	U+2212	digit	x=139	− 10x
208	U+2212	digit	x=138	− 8x2 +10x + 103 
208	U+2212	digit	x=138	− 12x2 
208	U+2212	digit	x=135	− 20x2 + 10x− 10x(2x + 4) =− 20x2
208	U+2212	digit	x=365	− 40x
208	U+2212	digit	x=137	− 10x + 25
208	U+2212	digit	x=109	− 6x3
208	U+2212	digit	x=138	− 8x2 +10x + 103 
208	U+2212	digit	x=140	− 12x2
208	U+2212	digit	x=137	− 20x2 +10x
208	U+2212	digit	x=158	− 50x− 100 
208	U+2212	digit	x=127	− 10x + 25 +
209	U+2212	digit	x=166	− 4x + 42 
209	U+2212	digit	x=102	− 2x3
209	U+2212	digit	x=137	− 6x2 
209	U+2212	digit	x=166	− 4x + 42 
209	U+2212	digit	x=131	− 6x2
209	U+2212	digit	x=166	− 4x 
209	U+2212	digit	x=142	− 6x
209	U+2212	digit	x=107	− 2x3
209	U+2212	digit	x=137	− 6x2
209	U+2212	digit	x=166	− 4x + 42 
209	U+2212	digit	x=137	− 6x2
209	U+2212	digit	x=167	− 4x 
209	U+2212	digit	x=479	− 18x
209	U+2212	digit	x=139	− 6x + 14
209	U+2212	digit	x=107	− 2x3
209	U+2212	digit	x=137	− 6x2
209	U+2212	digit	x=166	− 4x + 42 
209	U+2212	digit	x=137	− 6x2
209	U+2212	digit	x=167	− 4x
209	U+2212	digit	x=151	− 14x− 42 
209	U+2212	digit	x=166	− 6x + 14 
210	U+2212	digit	x=110	− 2x− 71
210	U+2212	digit	x=115	− 2v− 89
210	U+2212	digit	x=116	− 4a− 38
210	U+2212	digit	x=124	− 32x + 9
210	U+2212	variable	x=119	− r− 1
210	U+2212	digit	x=116	− 4
210	U+2212	digit	x=120	− 33x + 28
210	U+2212	digit	x=116	− 26x− 41
210	U+2212	digit	x=143	− 64n− 68
210	U+2212	digit	x=116	− 46x + 22
210	U+2212	variable	x=115	− r2
210	U+2212	digit	x=132	− 16r + 8
