page	tags	groups	imageBacked	invisibleText	validates	applies	pageReason	rejectedGroups	groupReasons	taggedLines	lines
373	5	1	false	false	true	partial	Do@L307	0	-	0	3
374	2	1	true	false	true	partial	Do@L307	0	-	0	2
376	18	5	true	false	true	partial	-	2	lineSharedByGroups=2	13	14
377	64	19	false	false	true	all	-	0	-	63	63
378	83	22	false	false	true	partial	-	2	unknownOrigin=2	73	82
379	71	22	false	false	true	partial	-	1	mcidShownOnlyFromUnknownOrigin=1,unknownOrigin=1	53	66
380	4	2	false	false	true	all	-	0	-	2	3
381	85	24	false	false	true	partial	-	5	mcidShownOnlyFromUnknownOrigin=1,unknownOrigin=5	56	83
382	97	23	false	false	true	partial	-	3	ambiguousOrigin=1,lineSharedWithUntaggedOrAmbiguousShow=1,unknownOrigin=2	85	95
383	29	5	false	false	true	all	-	0	-	28	29
384	65	13	false	false	true	partial	-	2	unknownOrigin=2	52	64
385	91	16	false	false	true	partial	-	2	unknownOrigin=2	84	92
386	53	14	false	false	true	all	-	0	-	53	54
388	21	6	true	false	true	partial	-	3	lineSharedByGroups=2,mcidShownOnlyFromUnknownOrigin=1,unknownOrigin=1	13	18
389	45	15	false	false	true	partial	-	1	mcidShownOnlyFromUnknownOrigin=1,unknownOrigin=1	42	43
390	47	8	false	false	true	partial	-	3	mcidShownOnlyFromUnknownOrigin=3,unknownOrigin=3	20	38
391	27	5	false	false	true	all	-	0	-	22	23
392	62	13	false	false	true	partial	-	6	mcidShownOnlyFromUnknownOrigin=3,noLineAtOrigin=4,unknownOrigin=3	28	43
393	59	9	false	false	true	partial	-	2	mcidShownOnlyFromUnknownOrigin=2,unknownOrigin=2	26	50
394	57	10	false	false	true	partial	-	1	mcidShownOnlyFromUnknownOrigin=1,unknownOrigin=1	45	51
395	84	12	false	false	true	partial	-	2	mcidShownOnlyFromUnknownOrigin=2,unknownOrigin=2	50	77
396	71	10	false	false	true	partial	-	4	mcidShownOnlyFromUnknownOrigin=2,noLineAtOrigin=1,unknownOrigin=3	44	65
397	37	11	false	false	true	all	-	0	-	29	30
398	73	19	false	false	true	partial	-	1	mcidShownOnlyFromUnknownOrigin=1,unknownOrigin=1	64	68
399	98	14	false	false	true	all	-	0	-	98	99
400	25	6	false	false	true	all	-	0	-	22	23
401	54	9	false	false	true	partial	-	2	mcidShownOnlyFromUnknownOrigin=2,unknownOrigin=2	26	63
402	56	12	false	false	true	partial	-	3	mcidShownOnlyFromUnknownOrigin=2,unknownOrigin=3	31	54
403	33	10	false	false	true	all	-	0	-	29	30
404	84	19	false	false	true	partial	-	3	mcidShownOnlyFromUnknownOrigin=2,noLineAtOrigin=1,unknownOrigin=2	62	78
405	96	18	false	false	true	partial	-	6	mcidShownOnlyFromUnknownOrigin=1,noLineAtOrigin=5,unknownOrigin=1	81	95
406	3	1	false	false	true	all	-	0	-	1	2
407	43	9	false	false	true	partial	-	1	mcidShownOnlyFromUnknownOrigin=1,unknownOrigin=1	28	39
408	46	11	false	false	true	partial	-	3	mcidShownOnlyFromUnknownOrigin=2,unknownOrigin=3	27	45
409	73	16	false	false	true	partial	-	1	unknownOrigin=1	71	77
410	90	30	false	false	true	partial	-	10	noLineAtOrigin=9,unknownOrigin=1	84	97
411	57	11	false	false	true	partial	-	1	mcidShownOnlyFromUnknownOrigin=1,unknownOrigin=1	39	49
412	49	8	false	false	true	partial	-	1	mcidShownOnlyFromUnknownOrigin=1,unknownOrigin=1	36	40
413	88	17	false	false	true	partial	-	1	unknownOrigin=1	85	92
414	91	23	false	false	true	partial	-	3	mcidShownOnlyFromUnknownOrigin=1,noLineAtOrigin=1,unknownOrigin=2	83	92
415	83	14	false	false	true	partial	-	1	mcidShownOnlyFromUnknownOrigin=1,unknownOrigin=1	67	76
416	97	24	false	false	true	partial	-	4	noLineAtOrigin=3,unknownOrigin=2	87	92
417	64	11	false	false	true	partial	-	2	mcidShownOnlyFromUnknownOrigin=2,unknownOrigin=2	51	59
418	69	12	false	false	true	partial	-	2	noLineAtOrigin=2	65	66
419	82	12	false	false	true	partial	-	1	noLineAtOrigin=1	78	79
420	93	13	false	false	true	partial	-	1	noLineAtOrigin=1	92	93
421	96	13	false	false	true	all	-	0	-	96	97
422	18	4	false	false	true	all	-	0	-	18	19
423	10	5	true	false	true	partial	-	2	ambiguousOrigin=2,lineSharedWithUntaggedOrAmbiguousShow=1	6	9
424	97	24	false	false	true	partial	-	1	unknownOrigin=1	93	95
425	103	19	false	false	true	all	-	0	-	99	100
426	86	24	false	false	true	all	-	0	-	94	95
427	84	17	false	false	true	all	-	0	-	86	87
428	68	12	false	false	true	partial	-	3	mcidShownOnlyFromUnknownOrigin=1,noLineAtOrigin=1,unknownOrigin=2	49	63
429	65	12	false	false	true	partial	-	1	mcidShownOnlyFromUnknownOrigin=1,unknownOrigin=1	43	58
430	59	15	false	false	true	partial	-	1	mcidShownOnlyFromUnknownOrigin=1,unknownOrigin=1	44	57
431	93	25	false	false	true	all	-	0	-	93	94
432	95	25	false	false	true	partial	-	4	mcidShownOnlyFromUnknownOrigin=2,unknownOrigin=4	71	92
433	16	6	false	false	true	partial	-	1	unknownOrigin=1	12	15
434	96	14	false	false	true	partial	-	1	unknownOrigin=1	95	97
435	93	23	false	false	true	partial	-	2	unknownOrigin=2	93	103
436	92	23	false	false	true	partial	-	3	unknownOrigin=3	86	105
437	70	8	false	false	true	partial	-	1	mcidShownOnlyFromUnknownOrigin=1,unknownOrigin=1	49	68
438	92	13	false	false	true	partial	-	8	mcidMarkedWithoutPlaceableText=8,noLineAtOrigin=1,unknownOrigin=1,onlyMcidNotShown=6	17	99
439	19	3	false	false	true	partial	-	2	mcidMarkedWithoutPlaceableText=2,unknownOrigin=1,onlyMcidNotShown=1	1	21
440	95	23	false	false	true	partial	-	1	mcidShownOnlyFromUnknownOrigin=1,unknownOrigin=1	87	95
441	33	7	false	false	true	all	-	0	-	29	30
442	41	9	false	false	true	partial	-	1	mcidShownOnlyFromUnknownOrigin=1,unknownOrigin=1	31	36
443	61	14	false	false	true	partial	-	2	mcidShownOnlyFromUnknownOrigin=1,unknownOrigin=2	37	53
444	67	14	false	false	true	partial	-	3	mcidShownOnlyFromUnknownOrigin=1,unknownOrigin=3	45	62
445	54	11	false	false	true	partial	-	1	mcidShownOnlyFromUnknownOrigin=1,unknownOrigin=1	43	49
446	59	15	false	false	true	all	-	0	-	60	61
447	84	20	false	false	true	partial	Do@L307	0	-	0	83
448	72	18	false	false	true	notAttempted(pageImage)	-	0	-	0	70
449	67	14	false	false	true	all	-	0	-	64	65
450	48	8	false	false	true	all	-	0	-	38	39
451	16	3	false	false	true	all	-	0	-	16	17
453	5	4	false	false	true	partial	-	1	ambiguousOrigin=1,lineSharedWithUntaggedOrAmbiguousShow=1	3	5
454	2	2	false	false	true	partial	Do@L307	0	-	0	2
455	1	1	false	false	true	all	-	0	-	1	2
456	1	1	false	false	true	partial	Do@L307	0	-	0	2
457	1	1	false	false	true	all	-	0	-	1	48
458	1	1	false	false	true	partial	Do@L307	0	-	0	56
459	1	1	false	false	true	all	-	0	-	1	60
461	165	82	false	false	true	partial	-	67	ambiguousOrigin=1,lineSharedWithUntaggedOrAmbiguousShow=1,mcidShownOnlyFromUnknownOrigin=66,unknownOrigin=66	18	87
462	212	103	false	false	true	partial	-	81	mcidShownOnlyFromUnknownOrigin=80,noLineAtOrigin=1,unknownOrigin=80	24	105
463	204	99	false	false	true	partial	-	88	mcidShownOnlyFromUnknownOrigin=87,noLineAtOrigin=1,unknownOrigin=87	13	104
464	202	100	false	false	true	partial	-	87	mcidShownOnlyFromUnknownOrigin=85,noLineAtOrigin=2,unknownOrigin=85	17	105
465	204	102	false	false	true	partial	-	95	mcidShownOnlyFromUnknownOrigin=94,noLineAtOrigin=1,unknownOrigin=94	9	105
466	196	100	false	false	true	partial	-	96	mcidShownOnlyFromUnknownOrigin=92,noLineAtOrigin=4,unknownOrigin=92	4	101
467	203	98	false	false	true	partial	-	91	mcidShownOnlyFromUnknownOrigin=90,noLineAtOrigin=1,unknownOrigin=90	10	105
468	202	101	false	false	true	partial	-	83	mcidShownOnlyFromUnknownOrigin=80,noLineAtOrigin=3,unknownOrigin=80	21	105
469	204	102	false	false	true	partial	-	94	mcidShownOnlyFromUnknownOrigin=92,noLineAtOrigin=2,unknownOrigin=92	9	104
470	197	95	false	false	true	partial	-	80	mcidShownOnlyFromUnknownOrigin=79,noLineAtOrigin=1,unknownOrigin=79	21	104
471	203	99	false	false	true	partial	-	92	mcidShownOnlyFromUnknownOrigin=91,noLineAtOrigin=1,unknownOrigin=91	9	106
472	142	71	false	false	true	partial	-	62	mcidShownOnlyFromUnknownOrigin=59,noLineAtOrigin=3,unknownOrigin=59	11	75
473	5	4	false	false	true	partial	-	2	lineSharedByGroups=2	2	3
474	3	2	false	false	true	all	-	0	-	2	2
476	2	1	false	false	true	all	-	0	-	1	2
477	97	26	false	false	true	partial	-	13	mcidShownOnlyFromUnknownOrigin=13,unknownOrigin=13	38	63
478	103	23	false	false	true	partial	Do@L307	0	-	0	80
479	100	21	false	false	true	partial	-	10	mcidShownOnlyFromUnknownOrigin=10,unknownOrigin=10	49	81
480	103	28	false	false	true	partial	Do@L307	0	-	0	74
481	102	23	false	false	true	partial	-	9	mcidShownOnlyFromUnknownOrigin=9,unknownOrigin=9	50	83
482	101	26	false	false	true	partial	Do@L307	0	-	0	75
483	106	22	false	false	true	partial	-	8	mcidShownOnlyFromUnknownOrigin=8,unknownOrigin=8	41	83
484	107	23	false	false	true	partial	Do@L307	0	-	0	85
485	99	27	false	false	true	partial	-	7	mcidShownOnlyFromUnknownOrigin=7,unknownOrigin=7	62	74
486	104	25	false	false	true	partial	Do@L307	0	-	0	79
487	107	31	false	false	true	partial	-	12	mcidShownOnlyFromUnknownOrigin=12,unknownOrigin=12	57	79
488	104	27	false	false	true	partial	Do@L307	0	-	0	78
489	100	25	false	false	true	partial	-	12	mcidShownOnlyFromUnknownOrigin=12,unknownOrigin=12	51	77
490	106	30	false	false	true	partial	Do@L307	0	-	0	79
491	111	25	false	false	true	partial	-	14	mcidShownOnlyFromUnknownOrigin=10,noLineAtOrigin=5,unknownOrigin=10	50	83
492	106	24	false	false	true	partial	Do@L307	0	-	0	84
493	105	30	false	false	true	partial	-	10	mcidShownOnlyFromUnknownOrigin=10,unknownOrigin=10	56	77
494	103	27	false	false	true	partial	Do@L307	0	-	0	78
495	106	31	false	false	true	partial	-	15	mcidShownOnlyFromUnknownOrigin=15,unknownOrigin=15	48	74
496	107	29	false	false	true	partial	Do@L307	0	-	0	79
497	103	28	false	false	true	partial	-	13	mcidShownOnlyFromUnknownOrigin=13,unknownOrigin=13	51	73
498	108	32	false	false	true	partial	Do@L307	0	-	0	79
499	108	27	false	false	true	partial	-	8	mcidShownOnlyFromUnknownOrigin=8,unknownOrigin=8	64	82
500	101	21	false	false	true	partial	Do@L307	0	-	0	82
501	105	27	false	false	true	partial	-	9	mcidShownOnlyFromUnknownOrigin=9,unknownOrigin=9	60	78
502	108	30	false	false	true	partial	Do@L307	0	-	0	80
503	102	24	false	false	true	partial	-	7	mcidShownOnlyFromUnknownOrigin=7,unknownOrigin=7	57	79
504	106	24	false	false	true	partial	Do@L307	0	-	0	84
505	111	33	false	false	true	partial	-	17	mcidShownOnlyFromUnknownOrigin=17,unknownOrigin=17	44	76
506	100	28	false	false	true	partial	Do@L307	0	-	0	80
507	103	26	false	false	true	partial	-	13	mcidShownOnlyFromUnknownOrigin=13,unknownOrigin=13	47	79
508	112	30	false	false	true	partial	Do@L307	0	-	0	79
509	117	24	false	false	true	partial	-	13	mcidShownOnlyFromUnknownOrigin=13,unknownOrigin=13	42	84
510	128	27	false	false	true	partial	Do@L307	0	-	0	83
511	57	14	false	false	true	partial	-	6	mcidShownOnlyFromUnknownOrigin=6,unknownOrigin=6	25	45
513	267	86	false	false	true	partial	-	13	mcidShownOnlyFromUnknownOrigin=13,unknownOrigin=13	73	86
514	323	100	false	false	true	partial	-	23	ambiguousOrigin=2,lineSharedWithUntaggedOrAmbiguousShow=3,mcidShownOnlyFromUnknownOrigin=20,unknownOrigin=20	77	100
515	311	99	false	false	true	partial	-	8	ambiguousOrigin=1,lineSharedWithUntaggedOrAmbiguousShow=2,mcidShownOnlyFromUnknownOrigin=6,unknownOrigin=6	91	101
516	304	99	false	false	true	partial	-	7	mcidShownOnlyFromUnknownOrigin=7,unknownOrigin=7	92	100
517	301	91	false	false	true	partial	-	17	ambiguousOrigin=2,lineSharedWithUntaggedOrAmbiguousShow=3,mcidShownOnlyFromUnknownOrigin=14,unknownOrigin=14	75	94
518	308	97	false	false	true	partial	-	9	ambiguousOrigin=2,lineSharedWithUntaggedOrAmbiguousShow=3,mcidShownOnlyFromUnknownOrigin=7,unknownOrigin=7	89	101
519	295	94	false	false	true	partial	-	13	mcidShownOnlyFromUnknownOrigin=13,unknownOrigin=13	82	96
520	316	99	false	false	true	partial	-	9	ambiguousOrigin=1,lineSharedWithUntaggedOrAmbiguousShow=2,mcidShownOnlyFromUnknownOrigin=7,unknownOrigin=7	92	102
521	310	95	false	false	true	partial	-	17	ambiguousOrigin=1,lineSharedWithUntaggedOrAmbiguousShow=2,mcidShownOnlyFromUnknownOrigin=15,unknownOrigin=15	80	99
522	268	82	false	false	true	partial	-	24	ambiguousOrigin=8,lineSharedWithUntaggedOrAmbiguousShow=12,mcidShownOnlyFromUnknownOrigin=12,unknownOrigin=12	58	83
